sensor_id,temperature,humidity,soil_moisture,energy_used,data_processed,timestamp
sensor_10,33.23,74.3,38.7,0.033,0.14,1759811963.758159
sensor_2,30.25,67.52,24.0,0.037,0.11,1759811965.7590077
sensor_3,24.56,43.7,13.85,0.042,0.34,1759811967.7597313
sensor_10,23.49,55.29,49.67,0.028,0.11,1759811969.7605624
sensor_3,33.38,46.81,52.24,0.012,0.28,1759811971.7613394
sensor_1,35.04,43.4,38.01,0.031,0.25,1759811973.7621605
sensor_9,32.34,40.94,32.06,0.047,0.13,1759811975.7630367
sensor_4,25.75,33.4,30.5,0.037,0.48,1759811977.7638826
sensor_4,29.23,48.79,42.12,0.018,0.48,1759811979.7647016
sensor_8,28.95,56.92,49.22,0.045,0.17,1759811981.7653933
sensor_4,31.65,32.3,12.24,0.045,0.12,1759811983.7660775
sensor_8,22.82,62.24,20.24,0.03,0.49,1759811985.7668438
sensor_1,27.07,64.07,29.55,0.041,0.41,1759811987.7675726
sensor_9,24.81,43.88,47.41,0.046,0.13,1759811989.768414
sensor_1,31.45,42.99,31.71,0.041,0.24,1759811991.769096
sensor_7,30.77,57.81,33.76,0.022,0.23,1759811993.7697494
sensor_4,31.22,40.74,47.31,0.022,0.27,1759811995.7706661
sensor_4,27.74,66.04,46.21,0.049,0.28,1759811997.7712994
sensor_4,22.13,73.12,59.27,0.044,0.15,1759811999.7721202
sensor_9,28.06,67.01,18.69,0.026,0.48,1759812001.7727695
sensor_10,32.94,47.1,56.36,0.021,0.4,1759812003.7734091
sensor_5,28.66,44.13,37.3,0.024,0.18,1759812005.7741401
sensor_6,30.13,37.29,46.76,0.035,0.46,1759812007.7747958
sensor_3,25.6,54.66,15.57,0.042,0.21,1759812009.7754645
sensor_5,29.15,30.46,25.45,0.018,0.13,1759812011.7763002
sensor_6,26.83,61.62,12.54,0.048,0.14,1759812013.7769408
sensor_5,26.22,31.46,27.0,0.019,0.27,1759812015.777503
sensor_3,22.2,74.29,12.56,0.042,0.15,1759812017.7783172
sensor_5,35.24,74.74,19.49,0.037,0.32,1759812019.7789862
sensor_2,26.91,60.92,58.03,0.026,0.24,1759812021.7797334
sensor_10,34.92,42.23,57.99,0.025,0.36,1759812023.780417
sensor_1,25.42,39.92,31.55,0.041,0.34,1759812025.781031
sensor_8,30.46,79.67,13.66,0.021,0.23,1759812027.7817256
sensor_8,33.35,55.04,59.84,0.046,0.5,1759812029.782472
sensor_1,34.13,50.4,38.7,0.027,0.12,1759812031.7831373
sensor_3,35.55,71.58,56.43,0.048,0.12,1759812033.7837555
sensor_4,35.47,79.59,29.06,0.025,0.15,1759812035.7843926
sensor_8,27.35,57.9,45.61,0.046,0.45,1759812037.7852101
sensor_7,28.85,33.65,58.36,0.012,0.37,1759812039.7860575
sensor_5,33.85,31.99,22.63,0.017,0.38,1759812041.7867134
sensor_6,34.11,66.9,45.36,0.024,0.22,1759812043.787473
sensor_10,26.94,68.11,48.55,0.021,0.39,1759812045.7880957
sensor_9,22.14,34.74,15.76,0.032,0.12,1759812047.788707
sensor_2,22.31,78.62,29.35,0.018,0.49,1759812049.7892888
sensor_2,26.12,44.77,31.56,0.028,0.27,1759812051.7901351
sensor_10,32.26,67.79,13.11,0.043,0.14,1759812053.7909465
sensor_2,34.16,48.06,53.89,0.046,0.47,1759812055.791683
sensor_6,30.36,30.08,39.37,0.045,0.24,1759812057.7923582
sensor_9,27.9,78.97,41.73,0.045,0.2,1759812059.7930396
sensor_2,24.62,76.29,43.98,0.016,0.18,1759812061.7937129
sensor_6,25.08,44.37,18.24,0.048,0.33,1759812063.7943678
sensor_8,35.27,45.47,20.05,0.038,0.11,1759812065.795044
sensor_2,30.65,49.8,25.67,0.021,0.34,1759812067.7956421
sensor_2,25.05,45.06,45.31,0.029,0.47,1759812069.7960196
sensor_9,33.85,48.69,31.24,0.049,0.46,1759812071.7966413
sensor_9,32.09,44.52,48.28,0.015,0.1,1759812073.7973871
sensor_5,33.8,66.45,47.21,0.047,0.48,1759812075.7981255
sensor_5,35.28,67.27,46.27,0.017,0.41,1759812077.798816
sensor_4,23.5,68.79,10.12,0.029,0.18,1759812079.799428
sensor_6,25.31,62.13,34.97,0.018,0.33,1759812081.8001301
sensor_2,28.36,35.57,24.07,0.021,0.17,1759812083.8008783
sensor_7,22.84,38.6,26.04,0.025,0.32,1759812085.8016484
sensor_6,23.39,78.45,55.7,0.037,0.19,1759812087.8023815
sensor_10,32.14,43.3,21.24,0.025,0.11,1759812089.803102
sensor_10,26.16,72.14,24.93,0.025,0.24,1759812091.8040104
sensor_5,35.45,43.67,42.77,0.039,0.17,1759812093.8047931
sensor_1,22.63,58.16,58.09,0.031,0.47,1759812095.8054152
sensor_4,25.43,72.49,49.78,0.033,0.35,1759812097.80605
sensor_6,25.36,60.19,30.54,0.035,0.32,1759812099.8067214
sensor_9,31.2,31.0,58.7,0.035,0.2,1759812101.8074164
sensor_5,28.15,76.31,10.32,0.014,0.17,1759812103.8080852
sensor_7,25.58,53.72,19.43,0.048,0.17,1759812105.8087134
sensor_3,24.13,59.45,51.26,0.05,0.31,1759812107.809412
sensor_6,35.17,63.55,16.18,0.023,0.34,1759812109.8101366
sensor_10,35.43,72.71,15.77,0.02,0.36,1759812111.810751
sensor_10,34.51,54.09,55.65,0.028,0.28,1759812113.8114076
sensor_10,30.04,79.48,21.36,0.012,0.45,1759812115.812111
sensor_1,31.3,30.06,40.78,0.042,0.47,1759812117.8127005
sensor_6,25.61,72.06,46.63,0.022,0.32,1759812119.8133757
sensor_10,30.16,40.36,56.29,0.02,0.37,1759812121.8140252
sensor_2,31.08,53.59,42.49,0.041,0.32,1759812123.8147452
sensor_8,25.02,73.84,42.97,0.024,0.41,1759812125.815429
sensor_3,29.18,79.42,59.01,0.035,0.17,1759812127.8161418
sensor_3,25.28,77.01,48.56,0.039,0.31,1759812129.8167741
sensor_8,29.29,61.06,18.13,0.013,0.32,1759812131.8175423
sensor_1,34.86,68.21,25.3,0.01,0.4,1759812133.8183856
sensor_10,29.81,41.3,56.08,0.029,0.31,1759812135.8190424
sensor_6,32.8,36.5,36.52,0.034,0.25,1759812137.8196902
sensor_3,22.03,55.95,41.04,0.029,0.2,1759812139.8205323
sensor_3,26.88,66.06,37.21,0.025,0.31,1759812141.8212242
sensor_10,30.51,45.55,13.08,0.025,0.39,1759812143.822145
sensor_6,30.59,45.89,47.19,0.04,0.31,1759812145.8228216
sensor_1,24.16,71.36,31.23,0.029,0.2,1759812147.8234744
sensor_3,31.03,55.51,58.83,0.043,0.41,1759812149.8241343
sensor_5,32.53,54.11,15.46,0.048,0.45,1759812151.8247552
sensor_8,28.76,41.01,12.11,0.011,0.18,1759812153.8255744
sensor_6,30.35,67.75,19.17,0.017,0.13,1759812155.826209
sensor_1,26.71,58.44,51.95,0.04,0.16,1759812157.826815
sensor_4,22.36,71.89,45.48,0.025,0.3,1759812159.8277044
sensor_3,34.72,46.41,31.91,0.016,0.21,1759812161.8286226
sensor_6,27.08,47.82,35.92,0.024,0.39,1759812163.8293896
sensor_10,31.44,60.66,25.16,0.018,0.19,1759812165.8300908
sensor_5,33.28,72.8,49.98,0.03,0.41,1759812167.8306642
sensor_3,27.58,30.82,24.22,0.047,0.24,1759812169.8313403
sensor_1,22.4,59.07,10.52,0.011,0.36,1759812171.8320348
sensor_3,30.57,37.22,30.35,0.03,0.24,1759812173.832719
sensor_5,31.12,38.37,34.7,0.017,0.39,1759812175.833338
sensor_1,24.09,62.54,16.15,0.022,0.34,1759812177.8339868
sensor_1,29.99,58.87,28.78,0.011,0.2,1759812179.8347015
sensor_5,22.87,45.66,57.91,0.044,0.33,1759812181.835314
sensor_3,22.72,51.48,45.05,0.026,0.4,1759812183.8360455
sensor_8,33.25,54.85,18.64,0.023,0.41,1759812185.836691
sensor_9,22.09,71.26,57.81,0.018,0.33,1759812187.837328
sensor_2,34.53,35.4,50.42,0.033,0.14,1759812189.8380053
sensor_4,23.44,79.53,35.83,0.02,0.37,1759812191.838804
sensor_4,32.05,50.35,56.67,0.019,0.43,1759812193.839474
sensor_4,22.93,37.17,34.09,0.026,0.1,1759812195.840107
sensor_2,25.23,72.66,29.38,0.047,0.25,1759812197.840734
sensor_8,24.85,71.39,56.41,0.012,0.13,1759812199.8413734
sensor_6,33.12,49.64,41.01,0.015,0.11,1759812201.8419664
sensor_3,33.59,70.85,20.76,0.036,0.2,1759812203.8426807
sensor_9,25.87,47.23,44.85,0.049,0.44,1759812205.8434625
sensor_1,28.28,44.65,57.56,0.027,0.17,1759812207.8441792
sensor_3,28.11,32.12,34.6,0.015,0.48,1759812209.8448265
sensor_5,33.75,48.17,39.73,0.016,0.17,1759812211.8454735
sensor_9,27.07,64.01,21.85,0.022,0.31,1759812213.8461366
sensor_2,25.16,62.05,22.44,0.029,0.5,1759812215.8468904
sensor_5,28.63,61.32,11.38,0.038,0.18,1759812217.847583
sensor_2,30.98,65.91,59.92,0.025,0.3,1759812219.8482049
sensor_1,22.01,72.59,43.86,0.045,0.44,1759812221.8489573
sensor_6,24.88,41.85,54.41,0.014,0.11,1759812223.8496659
sensor_2,30.89,51.83,27.75,0.032,0.13,1759812225.850365
sensor_9,32.46,39.51,53.96,0.045,0.37,1759812227.85104
sensor_6,25.22,76.55,22.27,0.024,0.37,1759812229.8517513
sensor_8,29.85,78.11,25.13,0.028,0.25,1759812231.8524096
sensor_1,27.72,46.64,50.08,0.02,0.34,1759812233.8530636
sensor_6,34.36,61.04,15.45,0.013,0.25,1759812235.8539357
sensor_8,25.58,43.44,50.8,0.018,0.36,1759812237.8547196
sensor_5,35.55,75.51,19.18,0.039,0.32,1759812239.8556058
sensor_5,25.91,46.22,28.2,0.031,0.33,1759812241.856337
sensor_1,32.42,39.69,40.78,0.044,0.18,1759812243.8572752
sensor_1,33.64,30.63,43.49,0.034,0.4,1759812245.857992
sensor_4,32.11,64.94,35.13,0.024,0.18,1759812247.8586762
sensor_4,23.69,77.14,17.84,0.02,0.14,1759812249.8594844
sensor_10,33.96,60.41,22.74,0.043,0.17,1759812251.8602214
sensor_7,29.77,40.54,24.39,0.036,0.16,1759812253.8608968
sensor_9,24.96,59.83,27.37,0.019,0.43,1759812255.8615234
sensor_10,23.98,71.49,18.58,0.018,0.33,1759812257.8623002
sensor_7,35.7,54.07,19.55,0.038,0.17,1759812259.8629518
sensor_3,26.01,66.61,58.15,0.022,0.17,1759812261.8636408
sensor_1,22.09,67.56,15.15,0.043,0.35,1759812263.8642886
sensor_4,34.36,67.76,55.62,0.045,0.39,1759812265.8650262
sensor_10,24.59,70.7,30.54,0.045,0.33,1759812267.8656418
sensor_8,30.04,78.32,20.65,0.031,0.16,1759812269.8663995
sensor_5,24.56,71.57,10.3,0.016,0.48,1759812271.8670518
sensor_10,34.65,67.05,57.75,0.029,0.48,1759812273.8677192
sensor_6,26.76,74.21,18.35,0.022,0.15,1759812275.8686354
sensor_1,34.15,49.16,19.21,0.014,0.2,1759812277.8694134
sensor_9,30.88,69.35,27.66,0.01,0.43,1759812279.8701673
sensor_10,22.11,65.53,19.09,0.035,0.37,1759812281.8707843
sensor_10,30.96,72.16,36.01,0.024,0.12,1759812283.871473
sensor_8,27.47,55.88,34.23,0.022,0.31,1759812285.8721352
sensor_10,32.06,44.99,34.73,0.036,0.14,1759812287.8727973
sensor_8,26.24,67.98,52.36,0.024,0.12,1759812289.8734236
sensor_5,25.54,31.19,22.68,0.021,0.46,1759812291.874203
sensor_3,26.92,68.75,52.53,0.027,0.22,1759812293.8749828
sensor_8,32.09,63.73,37.61,0.025,0.33,1759812295.8758178
sensor_3,32.72,54.33,10.75,0.028,0.33,1759812297.8765087
sensor_9,22.08,73.15,16.34,0.047,0.41,1759812299.8772805
sensor_9,33.16,33.05,10.97,0.02,0.22,1759812301.8779178
sensor_7,22.17,54.08,15.44,0.036,0.27,1759812303.878558
sensor_7,30.12,58.68,24.2,0.03,0.38,1759812305.8792334
sensor_9,25.54,51.13,20.46,0.028,0.38,1759812307.8798237
sensor_3,32.05,45.73,51.41,0.026,0.23,1759812309.880621
sensor_1,34.46,73.94,38.73,0.01,0.26,1759812311.881206
sensor_9,25.07,36.02,44.93,0.013,0.18,1759812313.8818917
sensor_4,23.79,63.67,37.96,0.038,0.22,1759812315.8825722
sensor_2,27.79,67.27,45.06,0.028,0.21,1759812317.8833423
sensor_3,32.45,33.92,48.1,0.044,0.42,1759812319.8841558
sensor_1,28.45,34.93,14.32,0.03,0.38,1759812321.8848295
sensor_9,28.75,72.21,23.51,0.023,0.42,1759812323.8854837
sensor_10,35.68,65.79,55.28,0.03,0.28,1759812325.8863184
sensor_3,23.7,53.57,41.37,0.03,0.16,1759812327.8870106
sensor_5,28.1,42.62,54.6,0.042,0.23,1759812329.88783
sensor_9,29.49,58.55,57.54,0.01,0.28,1759812331.8886783
sensor_9,29.85,78.87,27.82,0.011,0.15,1759812333.889357
sensor_3,25.69,56.15,14.92,0.028,0.43,1759812335.8899803
sensor_2,26.51,71.37,42.38,0.048,0.46,1759812337.890648
sensor_6,26.67,65.72,36.02,0.011,0.24,1759812339.8914204
sensor_1,29.25,30.75,56.73,0.022,0.26,1759812341.8923087
sensor_2,32.23,56.59,29.78,0.038,0.39,1759812343.8931975
sensor_2,34.31,56.85,53.46,0.048,0.37,1759812345.8938913
sensor_6,32.02,47.09,41.25,0.027,0.28,1759812347.8945754
sensor_4,35.53,40.7,27.94,0.05,0.22,1759812349.8953292
sensor_7,29.09,49.61,46.08,0.043,0.25,1759812351.8959744
sensor_5,34.52,77.83,53.73,0.011,0.34,1759812353.8967555
sensor_2,35.3,40.5,46.62,0.043,0.24,1759812355.8974125
sensor_1,28.0,39.78,20.61,0.016,0.41,1759812357.898197
sensor_10,35.88,59.56,50.7,0.045,0.18,1759812359.8988216
sensor_10,34.36,58.96,15.76,0.03,0.13,1759812361.8995855
sensor_1,24.1,65.46,38.99,0.045,0.18,1759812363.9003193
sensor_2,26.47,35.1,52.29,0.016,0.28,1759812365.901016
sensor_7,31.26,37.7,46.72,0.012,0.44,1759812367.9018981
sensor_3,30.07,69.77,58.42,0.042,0.46,1759812369.9025948
sensor_9,23.11,45.79,31.58,0.016,0.47,1759812371.9032974
sensor_5,32.93,36.45,37.68,0.047,0.25,1759812373.904129
sensor_4,31.53,59.5,57.21,0.034,0.36,1759812375.9048157
sensor_7,23.61,41.78,32.99,0.037,0.14,1759812377.9056222
sensor_6,27.71,54.81,13.78,0.041,0.37,1759812379.9064443
sensor_5,30.47,76.67,55.35,0.015,0.27,1759812381.907093
sensor_1,22.47,43.78,19.68,0.022,0.33,1759812383.907944
sensor_6,25.22,54.02,28.36,0.024,0.37,1759812385.9086983
sensor_4,32.01,37.6,36.35,0.036,0.17,1759812387.9095573
sensor_8,23.1,45.0,48.53,0.027,0.23,1759812389.9103203
sensor_7,32.99,61.49,46.96,0.027,0.41,1759812391.9111073
sensor_2,31.11,68.16,33.76,0.041,0.26,1759812393.9119332
sensor_10,34.4,36.14,20.75,0.016,0.27,1759812395.912639
sensor_9,31.84,43.47,34.51,0.042,0.23,1759812397.9132843
sensor_5,33.9,49.83,47.19,0.018,0.38,1759812399.9139104
sensor_3,30.07,68.31,38.98,0.037,0.22,1759812401.914394
sensor_9,35.07,37.35,44.72,0.041,0.37,1759812403.9151418
sensor_1,29.79,53.75,10.11,0.048,0.45,1759812405.9157755
sensor_5,23.94,31.19,50.0,0.029,0.38,1759812407.9166164
sensor_6,25.98,57.76,32.21,0.037,0.43,1759812409.9173834
sensor_7,25.37,38.96,16.09,0.033,0.27,1759812411.9181747
sensor_2,28.19,77.33,42.0,0.034,0.27,1759812413.9188666
sensor_1,35.18,61.44,54.99,0.038,0.12,1759812415.919618
sensor_1,32.14,34.05,55.44,0.029,0.2,1759812417.920474
sensor_5,28.45,69.21,44.66,0.023,0.28,1759812419.921255
sensor_7,34.17,66.15,34.71,0.048,0.29,1759812421.9219444
sensor_4,26.39,65.9,26.61,0.025,0.17,1759812423.9225874
sensor_7,24.97,53.58,19.73,0.014,0.25,1759812425.9234052
sensor_3,27.19,76.46,53.7,0.022,0.46,1759812427.924055
sensor_7,31.74,47.1,50.27,0.046,0.44,1759812429.9247527
sensor_2,30.62,69.14,24.42,0.045,0.16,1759812431.9255044
sensor_3,25.43,75.47,46.78,0.032,0.18,1759812433.9262946
sensor_10,35.65,57.36,24.34,0.045,0.32,1759812435.9269645
sensor_4,33.17,56.5,44.05,0.039,0.22,1759812437.9275894
sensor_4,31.92,43.25,10.92,0.029,0.24,1759812439.9282455
sensor_4,35.75,56.97,24.6,0.045,0.49,1759812441.9290226
sensor_1,30.85,31.72,36.22,0.017,0.37,1759812443.9297118
sensor_9,29.26,73.0,57.65,0.033,0.1,1759812445.9304435
sensor_2,29.12,79.62,54.94,0.027,0.32,1759812447.931207
sensor_7,29.0,30.1,52.35,0.01,0.31,1759812449.9318485
sensor_8,32.22,64.18,32.71,0.049,0.26,1759812451.9324687
sensor_1,30.89,56.35,45.75,0.048,0.11,1759812453.9330673
sensor_3,31.02,42.14,30.56,0.037,0.36,1759812455.933752
sensor_7,35.43,33.43,11.09,0.024,0.37,1759812457.9345608
sensor_7,29.69,76.67,20.5,0.034,0.47,1759812459.9353027
sensor_6,26.36,33.01,16.68,0.011,0.12,1759812461.935892
sensor_3,26.91,48.23,54.78,0.012,0.31,1759812463.9365044
sensor_1,34.11,67.07,21.98,0.04,0.3,1759812465.937196
sensor_7,23.03,59.58,10.25,0.016,0.46,1759812467.9379914
sensor_3,32.89,56.76,33.04,0.012,0.39,1759812469.9387853
sensor_5,29.99,69.95,18.56,0.025,0.28,1759812471.9390857
sensor_6,31.17,33.15,51.9,0.029,0.11,1759812473.9397035
sensor_6,27.64,37.27,34.82,0.046,0.29,1759812475.9402635
sensor_2,25.24,58.68,18.64,0.033,0.33,1759812477.9410563
sensor_5,28.44,50.0,12.43,0.044,0.4,1759812479.9417148
sensor_9,35.69,31.93,36.88,0.046,0.48,1759812481.94217
sensor_2,33.79,40.39,37.79,0.031,0.45,1759812483.9427953
sensor_4,25.75,61.97,44.4,0.016,0.33,1759812485.9433193
sensor_3,32.38,42.72,27.83,0.014,0.24,1759812487.944024
sensor_10,34.7,77.57,42.54,0.034,0.49,1759812489.944677
sensor_1,31.37,59.28,10.53,0.034,0.31,1759812491.9456675
sensor_2,35.36,67.12,34.72,0.015,0.42,1759812493.9463968
sensor_4,23.15,75.24,52.12,0.025,0.31,1759812495.9470475
sensor_9,26.37,53.83,22.39,0.012,0.16,1759812497.9476752
sensor_10,35.77,49.2,29.18,0.03,0.37,1759812499.9480684
sensor_7,28.51,56.85,39.36,0.014,0.24,1759812501.9486818
sensor_7,22.49,62.21,15.16,0.042,0.27,1759812503.9492133
sensor_8,29.81,30.32,34.92,0.013,0.34,1759812505.949554
sensor_1,29.27,50.35,14.6,0.032,0.17,1759812507.9503624
sensor_3,22.04,54.0,36.74,0.023,0.35,1759812509.9511392
sensor_1,28.72,37.23,26.45,0.025,0.21,1759812511.951813
sensor_2,22.94,55.55,26.25,0.04,0.4,1759812513.9524403
sensor_10,31.97,34.54,31.9,0.033,0.44,1759812515.9530125
sensor_1,27.7,32.19,48.6,0.02,0.45,1759812517.953622
sensor_1,22.62,42.26,52.69,0.028,0.43,1759812519.954345
sensor_5,35.75,49.14,28.98,0.02,0.38,1759812521.954794
sensor_1,25.73,77.32,41.82,0.044,0.25,1759812523.955571
sensor_1,25.09,63.25,47.19,0.046,0.18,1759812525.95633
sensor_7,22.38,61.84,19.88,0.045,0.23,1759812527.9571862
sensor_6,25.94,64.43,12.2,0.035,0.2,1759812529.9580574
sensor_1,23.41,36.95,57.21,0.034,0.36,1759812531.9588864
sensor_8,34.97,42.61,44.77,0.01,0.27,1759812533.9597383
sensor_5,23.23,54.13,19.47,0.021,0.12,1759812535.960461
sensor_4,31.53,49.74,44.61,0.043,0.31,1759812537.9609017
sensor_10,34.89,47.3,13.1,0.036,0.47,1759812539.9615326
sensor_8,27.94,32.81,52.02,0.024,0.29,1759812541.9624467
sensor_8,28.45,55.4,21.95,0.024,0.18,1759812543.9631457
sensor_5,35.55,40.4,22.26,0.024,0.2,1759812545.9639325
sensor_10,30.83,78.16,31.64,0.04,0.17,1759812547.964626
sensor_5,27.42,64.08,38.69,0.029,0.26,1759812549.9653075
sensor_5,34.75,59.45,34.03,0.016,0.27,1759812551.9660432
sensor_1,26.14,53.66,59.54,0.033,0.21,1759812553.9667263
sensor_3,27.73,57.84,20.37,0.016,0.33,1759812555.9674969
sensor_4,28.69,74.55,17.33,0.046,0.43,1759812557.9681704
sensor_4,25.97,44.1,10.35,0.035,0.23,1759812559.9687984
sensor_4,35.9,44.81,45.32,0.039,0.39,1759812561.96945
sensor_10,34.22,67.79,22.21,0.022,0.33,1759812563.9700994
sensor_9,31.69,52.57,27.11,0.044,0.43,1759812565.9707952
sensor_4,24.6,38.26,20.67,0.035,0.15,1759812567.9715288
sensor_2,25.56,67.91,44.7,0.021,0.4,1759812569.9724922
sensor_9,27.28,37.2,27.85,0.021,0.32,1759812571.973186
sensor_8,24.3,67.24,42.99,0.014,0.34,1759812573.9739375
sensor_5,35.95,60.24,27.04,0.023,0.15,1759812575.9745746
sensor_10,25.46,44.2,38.39,0.029,0.46,1759812577.9754667
sensor_1,32.88,66.13,29.18,0.018,0.46,1759812579.9762304
sensor_4,31.22,73.44,58.01,0.032,0.4,1759812581.9769902
sensor_9,23.89,71.92,11.36,0.028,0.15,1759812583.9775882
sensor_8,24.83,47.99,31.99,0.035,0.16,1759812585.9784565
sensor_6,22.89,41.37,44.01,0.048,0.44,1759812587.9791393
sensor_5,34.59,48.3,26.83,0.015,0.12,1759812589.9798422
sensor_6,26.19,51.21,49.09,0.029,0.17,1759812591.980484
sensor_4,29.28,39.46,30.1,0.045,0.3,1759812593.9811354
sensor_7,22.97,39.28,38.84,0.024,0.21,1759812595.981808
sensor_1,34.09,56.93,51.69,0.03,0.24,1759812597.9825563
sensor_5,25.09,46.7,58.2,0.047,0.36,1759812599.9833546
sensor_7,31.06,71.81,58.88,0.049,0.48,1759812601.9841
sensor_4,35.77,34.86,26.6,0.015,0.47,1759812603.984748
sensor_2,34.66,38.46,59.06,0.029,0.19,1759812605.9854298
sensor_3,24.38,77.7,37.56,0.032,0.36,1759812607.9861326
sensor_6,32.86,73.74,18.96,0.039,0.49,1759812609.986788
sensor_1,28.41,57.47,46.11,0.049,0.41,1759812611.9876442
sensor_5,23.15,34.56,13.87,0.017,0.18,1759812613.9882398
sensor_8,33.51,47.15,12.43,0.02,0.27,1759812615.9890516
sensor_4,26.71,67.14,55.94,0.025,0.47,1759812617.989643
sensor_7,32.37,64.05,38.66,0.016,0.33,1759812619.9903092
sensor_3,35.2,39.73,27.38,0.043,0.44,1759812621.991034
sensor_8,31.25,50.32,10.03,0.043,0.31,1759812623.9917924
sensor_1,22.54,46.29,41.21,0.038,0.46,1759812625.9925566
sensor_6,27.09,60.47,56.77,0.027,0.26,1759812627.993184
sensor_3,30.03,33.4,36.1,0.045,0.24,1759812629.994012
sensor_9,22.64,58.52,11.62,0.012,0.45,1759812631.9948397
sensor_4,28.97,30.0,53.28,0.016,0.32,1759812633.9955254
sensor_7,23.87,69.39,40.34,0.018,0.43,1759812635.996276
sensor_9,28.55,53.19,58.15,0.043,0.38,1759812637.996958
sensor_8,28.25,31.81,47.68,0.044,0.27,1759812639.9977772
sensor_7,26.3,38.85,50.5,0.01,0.44,1759812641.9986248
sensor_6,28.69,51.19,13.38,0.025,0.2,1759812643.9993997
sensor_6,24.92,34.25,17.66,0.033,0.13,1759812646.0000262
sensor_4,32.5,42.28,48.62,0.035,0.18,1759812648.0008276
sensor_5,30.83,39.05,28.38,0.047,0.37,1759812650.0014393
sensor_3,35.99,50.75,43.18,0.029,0.3,1759812652.0021102
sensor_9,23.96,66.71,18.75,0.042,0.16,1759812654.0027947
sensor_8,31.61,76.8,33.67,0.037,0.38,1759812656.0033584
sensor_4,29.06,57.64,52.74,0.032,0.11,1759812658.003891
sensor_8,23.66,60.68,31.15,0.03,0.23,1759812660.0045705
sensor_4,25.7,71.6,33.09,0.043,0.4,1759812662.005208
sensor_1,32.79,69.03,42.57,0.039,0.34,1759812664.0059721
sensor_10,24.27,54.92,18.19,0.018,0.1,1759812666.006599
sensor_7,33.28,77.92,39.32,0.031,0.42,1759812668.007248
sensor_5,31.62,47.14,51.11,0.017,0.18,1759812670.0079653
sensor_4,25.1,72.89,53.48,0.011,0.3,1759812672.008655
sensor_9,23.03,37.77,52.66,0.047,0.21,1759812674.00933
sensor_10,24.72,62.19,51.55,0.038,0.18,1759812676.0100188
sensor_2,32.03,50.96,42.0,0.044,0.2,1759812678.0106306
sensor_8,25.46,79.69,59.81,0.014,0.33,1759812680.0112474
sensor_2,25.14,66.2,16.93,0.019,0.43,1759812682.011887
sensor_4,22.5,46.92,53.54,0.043,0.45,1759812684.0125005
sensor_10,35.26,34.05,41.55,0.049,0.43,1759812686.0133321
sensor_2,30.97,60.91,49.86,0.018,0.29,1759812688.014004
sensor_5,24.94,75.57,58.35,0.042,0.19,1759812690.0146897
sensor_4,30.37,45.68,57.85,0.047,0.49,1759812692.015362
sensor_6,29.97,57.2,51.14,0.024,0.49,1759812694.0159774
sensor_6,32.48,78.34,44.38,0.022,0.11,1759812696.0166297
sensor_3,22.95,69.49,24.42,0.032,0.34,1759812698.0173433
sensor_10,30.65,67.36,17.62,0.043,0.18,1759812700.018035
sensor_6,33.91,31.79,56.36,0.025,0.42,1759812702.0186877
sensor_5,35.15,73.49,13.12,0.024,0.37,1759812704.0193074
sensor_4,27.01,47.71,12.35,0.032,0.31,1759812706.0198953
sensor_10,32.35,72.83,12.12,0.011,0.23,1759812708.0207436
sensor_3,22.25,47.35,49.21,0.01,0.27,1759812710.0213661
sensor_6,24.92,60.99,24.23,0.05,0.39,1759812712.0219457
sensor_8,29.38,46.28,37.55,0.04,0.23,1759812714.0226378
sensor_7,23.32,45.56,33.77,0.014,0.33,1759812716.0232744
sensor_8,24.91,43.85,52.47,0.023,0.31,1759812718.024075
sensor_8,31.24,77.44,19.84,0.026,0.32,1759812720.0247474
sensor_3,23.75,40.84,30.38,0.031,0.43,1759812722.0255969
sensor_3,24.92,52.13,27.96,0.018,0.42,1759812724.02628
sensor_6,30.36,66.46,17.16,0.039,0.22,1759812726.0269248
sensor_2,32.62,36.33,56.32,0.02,0.22,1759812728.0276089
sensor_6,23.27,49.12,34.24,0.019,0.39,1759812730.0282378
